name,facility_type,prefecture,city,address,postal_code,latitude,longitude,osm_type,osm_id,website
三郷中学校 グラウンド,陸上競技場・トラック,奈良県,,,,34.599357,135.693699,way,344042069,
池の平公園グラウンド,陸上競技場・トラック,奈良県,,,,34.0307348,135.9553998,way,359032873,
吉野町立吉野中学校グラウンド,陸上競技場・トラック,奈良県,,,,34.3953647,135.8733944,way,416328574,
グラウンド,陸上競技場・トラック,奈良県,,,,34.4123831,135.8930992,way,416497613,
運動場,陸上競技場・トラック,奈良県,,,,34.6481689,135.7567597,way,422114758,
補助競技場,陸上競技場・トラック,奈良県,,,,34.6995242,135.830126,way,426782337,
投てき練習場,陸上競技場・トラック,奈良県,,,,34.7005069,135.8308052,way,426782339,
橿原営農グランド,陸上競技場・トラック,奈良県,,,,34.5125964,135.8035078,way,434977567,
屋根付運動場,陸上競技場・トラック,奈良県,,,,34.4915771,135.7730696,way,454019465,
グラウンド,陸上競技場・トラック,奈良県,,,,33.9678217,135.8553001,way,454894835,
多目的運動場,陸上競技場・トラック,奈良県,,,,34.355677,135.9171713,way,454894841,
下市中央公園,陸上競技場・トラック,奈良県,,,,34.3656747,135.7878971,way,454894968,
多目的広場,陸上競技場・トラック,奈良県,,,,34.7005822,135.8328709,way,455101966,
グラウンド,陸上競技場・トラック,奈良県,,,,34.7300955,135.7123658,way,455102002,
陸上競技場,陸上競技場・トラック,奈良県,,,,34.4892763,135.7922635,way,455102250,
庭球場,陸上競技場・トラック,奈良県,,,,34.4908634,135.7920845,way,455102261,
グラウンド,陸上競技場・トラック,奈良県,,,,34.5758115,135.7382143,way,455314334,
グラウンド,陸上競技場・トラック,奈良県,,,,34.6238157,135.701914,way,455314433,
運動場,陸上競技場・トラック,奈良県,,,,34.6444338,135.8294369,way,456799654,
多目的グラウンド,陸上競技場・トラック,奈良県,,,,34.4927223,135.7733084,way,457418726,
多目的グラウンド,陸上競技場・トラック,奈良県,,,,34.5307653,135.8389011,way,457922995,
グラウンド,陸上競技場・トラック,奈良県,,,,34.7128705,135.7109423,way,460188316,
運動場,陸上競技場・トラック,奈良県,,,,34.6926926,135.8360784,way,462354718,
當麻健民運動場,陸上競技場・トラック,奈良県,,,,34.5178445,135.6933037,way,463397411,
少年野球グラウンド,陸上競技場・トラック,奈良県,,,,34.5204636,135.802773,way,480009341,
運動場,陸上競技場・トラック,奈良県,,,,34.6402131,135.8051287,way,481783335,
運動場,陸上競技場・トラック,奈良県,,,,34.6220433,135.8231622,way,482455048,
中央訓練場,陸上競技場・トラック,奈良県,,,,34.7006266,135.8073848,way,510736704,
南北訓練場,陸上競技場・トラック,奈良県,,,,34.7004764,135.8051953,way,510736709,
畝傍山キャンパスグラウンド,陸上競技場・トラック,奈良県,,,,34.5011925,135.7836061,way,1360296527,
多目的広場,陸上競技場・トラック,奈良県,,,,34.7037971,135.6797729,way,1381059181,
グラウンド,陸上競技場・トラック,奈良県,,,,34.3706316,135.6949986,way,1466408280,
橋本市運動公園陸上競技場,陸上競技場・トラック,和歌山県,,,,34.3347226,135.6167792,node,2387504165,
和歌山ビッグホエール,競技場,和歌山県,,,,34.2212683,135.1908241,way,381185303,
和歌山県紀三井寺陸上競技場,陸上競技場・トラック,和歌山県,,,,34.1667112,135.1918262,way,390008423,
多目的グラウンド,陸上競技場・トラック,和歌山県,,,,33.8611032,135.1719714,way,457201204,
陸上競技場,陸上競技場・トラック,和歌山県,,,,34.2631226,135.1508939,way,478278653,
多目的グラウンド,競技場,和歌山県,,,,33.482925,135.7844905,way,483024309,
白浜中学校グランド,陸上競技場・トラック,和歌山県,,,,33.6808633,135.3527833,way,550730186,
串本古座高校 運動場,陸上競技場・トラック,和歌山県,,,,33.4623726,135.7779802,way,629048950,
紀の川市桃源郷運動公園陸上競技場,陸上競技場・トラック,和歌山県,,,,34.2219633,135.3564664,way,1330239497,
倉吉市営陸上競技場,陸上競技場・トラック,鳥取県,,,,35.4277526,133.8269101,node,4461222603,
東山体育館,陸上競技場・トラック,鳥取県,,,,35.4302461,133.3465812,node,6132187137,
陸上競技場,陸上競技場・トラック,鳥取県,,,,35.4997444,134.1833122,way,358227005,
どらパーク米子スポーツ広場,陸上競技場・トラック,鳥取県,,,,35.429755,133.3527752,way,385793572,
補助グランド,陸上競技場・トラック,鳥取県,,,,35.4296898,133.3476261,way,385793580,
養和会YAJINフィールド,陸上競技場・トラック,鳥取県,,,,35.4469125,133.3076345,way,386289664,
陸上競技場,陸上競技場・トラック,鳥取県,,,,35.5061269,133.2252661,way,671823299,
どらパーク米子陸上競技場,陸上競技場・トラック,鳥取県,,,,35.4302713,133.349457,way,1074562265,
安来運動公園陸上競技場,陸上競技場・トラック,島根県,,,,35.4101817,133.2561697,node,5557908952,
益田市陸上競技場,陸上競技場・トラック,島根県,,,,34.6863552,131.853538,way,299628894,
益田市陸上競技場,陸上競技場・トラック,島根県,,,,34.6863612,131.8534939,way,299944982,
松江市立中央小学校 校庭,陸上競技場・トラック,島根県,,,,35.46178,133.0645011,way,318172959,
三成公園陸上競技場,陸上競技場・トラック,島根県,,,,35.1954239,132.9941899,way,465563166,
旧飯石小学校体育館,競技場,島根県,,,,35.2552652,132.8712845,way,1262248771,
大東ふれあい運動場陸上競技場,陸上競技場・トラック,島根県,,,,35.3227097,132.9516367,way,1285161620,
ゲートボール場,陸上競技場・トラック,島根県,,,,35.2323444,132.9897777,way,1292988094,
ゲートボール場,陸上競技場・トラック,島根県,,,,35.2323522,132.989558,way,1292988095,
ゲートボール場,陸上競技場・トラック,島根県,,,,35.2323616,132.9893515,way,1292988096,
市営陸上競技場,陸上競技場・トラック,島根県,,,,34.6863798,131.8535275,relation,9575954,
ダンロップタイヤテストコース,陸上競技場・トラック,岡山県,,,,35.0847146,134.1845326,node,4286150566,
倉敷運動公園陸上競技場,陸上競技場・トラック,岡山県,,,,34.5894514,133.7464732,way,274205293,
岡山武道館,競技場,岡山県,,,,34.6808662,133.9137669,way,303176382,
作東中学校グラウンド,陸上競技場・トラック,岡山県,,,,35.0127751,134.2235097,way,428462961,
岡山県笠岡陸上競技場,陸上競技場・トラック,岡山県,,,,34.5040334,133.4884256,way,440550128,
総社市北公園陸上競技場テニスコート,陸上競技場・トラック,岡山県,,,,34.697098,133.7481667,way,479221749,
総社市北公園陸上競技場テニスコート,陸上競技場・トラック,岡山県,,,,34.6970215,133.7485847,way,479221750,
総社市北公園陸上競技場テニスコート,陸上競技場・トラック,岡山県,,,,34.6969817,133.7490452,way,479221751,
総社北公園陸上競技場,陸上競技場・トラック,岡山県,,,,34.6961752,133.7476476,way,479221752,
多目的広場,陸上競技場・トラック,岡山県,,,,34.7667717,134.0219761,way,500050551,
田町保育園運動場,陸上競技場・トラック,岡山県,,,,35.0636435,134.0007344,way,543261618,
中道中学校運動場,陸上競技場・トラック,岡山県,,,,35.0851628,134.0207054,way,568400824,
多目的グラウンド,陸上競技場・トラック,岡山県,,,,35.0736054,134.2009466,way,602232744,
早島町南運動広場,陸上競技場・トラック,岡山県,,,,34.6012536,133.8296979,way,606561045,
奈義町総合運動公園多目的グラウンド,陸上競技場・トラック,岡山県,奈義町,奈義町 1074,7081312,35.1199982,134.1890302,way,613263782,
妹尾小学校第2グラウンド,陸上競技場・トラック,岡山県,,,,34.6114054,133.8658232,way,626707180,
二日市スポーツ広場公園,陸上競技場・トラック,岡山県,,,,34.6445816,133.9286493,way,666460634,
補助陸上競技場,陸上競技場・トラック,岡山県,,,,34.679697,133.914368,way,737737941,
補助陸上競技場,陸上競技場・トラック,岡山県,,,,34.6797321,133.9144577,relation,4036310,
岡山県津山陸上競技場,陸上競技場・トラック,岡山県,,,,35.0823549,134.0181279,relation,17888337,
トラック,陸上競技場・トラック,広島県,,,,34.3561717,132.3032699,way,113263614,
陸上競技場,陸上競技場・トラック,広島県,,,,34.3692946,132.1969801,way,135997178,
楽々園小学校グランド,陸上競技場・トラック,広島県,,,,34.3581285,132.3536641,way,233506190,
下グラウンド,陸上競技場・トラック,広島県,,,,34.3936671,132.4101574,way,398855293,
広島県立びんご運動公園陸上競技場,陸上競技場・トラック,広島県,尾道市,尾道市 997,722-0022,34.4349345,133.175453,way,407719994,https://bingo-sportspark.com/guide.html
江田島市総合運動公園,陸上競技場・トラック,広島県,,,,34.1952695,132.4655221,way,608808867,http://www.edc.etajima.hiroshima.jp/life/lifeinfr/progl19/progl19a.html
多目的グラウンド,陸上競技場・トラック,広島県,,,,34.2562789,132.5627814,way,609224179,
多目的グラウンド,陸上競技場・トラック,広島県,,,,34.2539387,132.5623159,way,609382580,
広島工業大学高校陸上競技場,陸上競技場・トラック,広島県,,,,34.3682073,132.3770521,way,718616984,
東広島運動公園 陸上競技場,陸上競技場・トラック,広島県,,,,34.3817254,132.7286287,relation,16271371,
周南市陸上競技場,陸上競技場・トラック,山口県,,,,34.0424764,131.8284739,way,92831965,
陸上競技場,陸上競技場・トラック,山口県,,,,34.1471588,131.4647518,way,119885916,
山口きらら博記念公園スポーツ広場,競技場,山口県,,,,34.00296,131.3709879,way,238680317,
恩田運動公園陸上競技場,陸上競技場・トラック,山口県,,,,33.9453807,131.271251,way,288447992,
補助競技場,陸上競技場・トラック,山口県,,,,34.0441593,131.8265646,way,353011778,
総合グラウンド,陸上競技場・トラック,山口県,,,,34.0250932,131.8852372,way,368915746,
東部運動広場,陸上競技場・トラック,山口県,,,,33.9295326,131.2590958,way,371835031,
維新百年記念公園陸上競技場,陸上競技場・トラック,山口県,,,,34.1544024,131.4374748,way,407965059,
第一グラウンド,陸上競技場・トラック,山口県,,,,34.158239,131.5238256,way,464623915,
第二グラウンド,陸上競技場・トラック,山口県,,,,34.1568371,131.5235164,way,464623916,
多目的広場,陸上競技場・トラック,山口県,,,,34.2088354,131.5054559,way,501856780,
第二多目的広場,陸上競技場・トラック,山口県,,,,34.2054826,131.5061063,way,501857118,
大海総合センター多目的運動場,陸上競技場・トラック,山口県,,,,34.0288193,131.4649542,way,562483984,
多目的広場,陸上競技場・トラック,山口県,,,,34.3581305,131.1799176,way,668009258,
小郡運動公園,陸上競技場・トラック,山口県,,,,34.1143572,131.3872311,way,949918373,
サン・ビレッジ周東,陸上競技場・トラック,山口県,,,,34.0792626,132.0472248,way,1062356115,
球技場,陸上競技場・トラック,山口県,,,,34.0244457,131.886819,way,1108296301,
運動広場,陸上競技場・トラック,山口県,,,,34.0628768,131.4362569,relation,7349740,
JAアグリあなん陸上競技場,陸上競技場・トラック,徳島県,,,,33.8653823,134.6034461,node,11952009540,
陸上競技場,陸上競技場・トラック,徳島県,,,,34.2054923,134.6054225,way,313200280,
徳島市民勝浦川運動広場,陸上競技場・トラック,徳島県,徳島市,徳島市 1-4,,34.0398096,134.5708973,way,316172725,
みなみらいグラウンド,陸上競技場・トラック,徳島県,,,,33.7347228,134.5322774,way,777484566,
運動場,陸上競技場・トラック,香川県,,,,34.2241522,133.7791318,way,412300535,
多目的広場,陸上競技場・トラック,香川県,,,,34.3081166,133.9517865,way,495458266,
香川県立丸亀競技場 補助競技場,陸上競技場・トラック,香川県,,,,34.2627005,133.7877218,relation,8821246,
グランド,陸上競技場・トラック,愛媛県,,,,33.9600836,133.2931725,way,422114359,
山根市民グラウンド,陸上競技場・トラック,愛媛県,,,,33.9224782,133.3099914,way,549868628,
新居浜市東雲競技場,陸上競技場・トラック,愛媛県,,,,33.960883,133.2985176,way,561516224,
多目的広場,陸上競技場・トラック,愛媛県,,,,33.2467873,132.683062,way,632050923,
伯方伊方グラウンド,陸上競技場・トラック,愛媛県,,,,34.2177903,133.0668957,way,714783695,
八幡浜市民スポーツセンター,陸上競技場・トラック,愛媛県,,,,33.4632725,132.4217627,way,751887767,
桜井スポーツランド陸上競技場,陸上競技場・トラック,愛媛県,,,,34.0091116,133.049287,way,806401798,
クロッケー練習場,陸上競技場・トラック,愛媛県,,,,33.3824885,132.424538,way,1290357197,
丸山公園 運動広場,陸上競技場・トラック,愛媛県,,,,33.2286164,132.5747687,way,1310978365,
ガイヤスタジアム,競技場,愛媛県,,,,33.2289711,132.579141,way,1310978371,
保手公園運動広場,陸上競技場・トラック,愛媛県,,,,33.2129445,132.5461054,way,1318029611,
多目的グラウンド,陸上競技場・トラック,愛媛県,,,,33.3103454,132.5968841,way,1318092043,
宮下ふれあい広場,陸上競技場・トラック,愛媛県,,,,33.2041795,132.5428726,way,1318938872,
高知県立春野総合運動公園陸上競技場,陸上競技場・トラック,高知県,,,,33.5112721,133.5027811,way,230426899,
補助グラウンド,陸上競技場・トラック,高知県,,,,32.9281299,132.6935108,way,492223420,
竹島グラウンド(土佐校グラウンド),陸上競技場・トラック,高知県,,,,33.5438627,133.5418237,way,500631892,
小郡市陸上競技場,陸上競技場・トラック,福岡県,,,,33.4109846,130.5689621,node,4457397493,
九大医系グラウンド,陸上競技場・トラック,福岡県,,,,33.6127894,130.4163663,way,107701296,
和白グラウンド,陸上競技場・トラック,福岡県,,,,33.697954,130.4408542,way,155884562,
多目的グラウンド,陸上競技場・トラック,福岡県,,,,33.5948933,130.2234796,way,165694606,
陸上競技場,陸上競技場・トラック,福岡県,,,,33.6004917,130.2086391,way,166558341,
平和台陸上競技場,陸上競技場・トラック,福岡県,,,,33.5874242,130.3830124,way,186514343,
福岡大学陸上競技場・陸上競技場地下駐車場,陸上競技場・トラック,福岡県,,,,33.5456401,130.3618925,way,190514645,
東平尾公園博多の森陸上競技場,陸上競技場・トラック,福岡県,,,,33.5845466,130.4657054,way,192161323,
新宮町 杜の宮グラウンド,陸上競技場・トラック,福岡県,,,,33.7146714,130.4396287,way,222205307,
第二グラウンド,陸上競技場・トラック,福岡県,,,,33.5815907,130.3784894,way,246315257,
第一グラウンド,陸上競技場・トラック,福岡県,,,,33.5805388,130.3772853,way,246315258,
北九州メディアドーム,競技場,福岡県,北九州市,北九州市 小倉北区 3丁目 1 1,802-0065,33.8721215,130.8876622,way,326929810,https://www.mediadome.jp/
サニックスイタルグリーンフィールド,陸上競技場・トラック,福岡県,,,,33.7978711,130.6346524,way,342044808,
久留米市陸上競技場,陸上競技場・トラック,福岡県,,,,33.3005772,130.5439816,way,500823532,
久留米市陸上競技場,陸上競技場・トラック,福岡県,,,,33.3197127,130.5292093,way,500826207,
平岡学園グラウンド,陸上競技場・トラック,福岡県,,,,33.4105838,130.5557935,way,540886902,
北九州市立本城陸上競技場,陸上競技場・トラック,福岡県,,,,33.8904343,130.7317342,way,665444342,
多目的広場,陸上競技場・トラック,福岡県,,,,33.3203552,130.7951402,way,755231609,
小郡市陸上競技場,陸上競技場・トラック,福岡県,,,,33.4110958,130.5690585,way,756934463,
多目的広場,陸上競技場・トラック,福岡県,,,,33.4126621,130.5690216,way,756934469,
みやこ町豊津陸上競技場,陸上競技場・トラック,福岡県,,,,33.6832467,130.9776427,way,984366981,
第1グラウンド,陸上競技場・トラック,福岡県,,,,33.5726548,130.3858079,way,1436414325,
第2グラウンド,陸上競技場・トラック,福岡県,,,,33.5717386,130.3843407,way,1436414326,
平和台陸上競技場 ウォームアップエリア,陸上競技場・トラック,福岡県,,,,33.5881463,130.3830117,way,1490150577,
グラウンド,陸上競技場・トラック,福岡県,,,,33.8915236,130.7155828,relation,8108325,
鳥栖市陸上競技場,陸上競技場・トラック,佐賀県,,,,33.3709618,130.4969922,node,6169991941,
白磁が丘相撲場,陸上競技場・トラック,佐賀県,,,,33.1946706,129.9114891,way,174462112,
第2競技場,陸上競技場・トラック,佐賀県,,,,33.276483,130.2894319,way,176759340,
多目的広場,陸上競技場・トラック,佐賀県,,,,33.1936267,130.318287,way,183799578,
北多久運動広場,陸上競技場・トラック,佐賀県,,,,33.2867012,130.1079519,way,252415100,
多目的運動広場,陸上競技場・トラック,佐賀県,,,,33.3465516,130.0032645,way,423415526,
福富多目的運動広場,陸上競技場・トラック,佐賀県,,,,33.1718768,130.2064496,way,554757665,
山村広場,陸上競技場・トラック,佐賀県,,,,33.4110128,130.2329877,way,681080698,
多目的運動場,陸上競技場・トラック,佐賀県,,,,33.4298202,130.5241844,way,854400319,
B&G海洋センター運動広場,陸上競技場・トラック,佐賀県,,,,33.0185696,130.1798068,way,1065808333,https://www.town.tara.lg.jp/koukyou/_1233.html
緑が丘運動広場,陸上競技場・トラック,佐賀県,,,,33.291019,130.0959711,way,1134447691,
南多久運動広場,陸上競技場・トラック,佐賀県,,,,33.271332,130.126212,way,1134447706,
納所運動広場,陸上競技場・トラック,佐賀県,,,,33.2579269,130.1688078,way,1134447748,
SAGAアリーナ,競技場,佐賀県,,,,33.2749807,130.2925781,way,1167993906,
玄海町総合運動場,陸上競技場・トラック,佐賀県,,,,33.4666527,129.8559117,way,1193798606,https://www.town.genkai.lg.jp/soshiki/11/1569.html
唐津市肥前総合運動場,陸上競技場・トラック,佐賀県,,,,33.4437803,129.8126233,way,1193923232,https://www.city.karatsu.lg.jp/sports/shisetsu/sports/hizentamokuteki.html
松浦運動広場,陸上競技場・トラック,佐賀県,,,,33.267203,129.9433104,way,1194046721,
運動場,陸上競技場・トラック,長崎県,,,,33.7535431,129.7208294,way,443023535,
南有馬運動公園グラウンド,陸上競技場・トラック,長崎県,,,,32.6352946,130.2436579,way,654632563,
島原市営陸上競技場,陸上競技場・トラック,長崎県,,,,32.7746879,130.3592952,way,675831286,
長崎市立小榊小学校,陸上競技場・トラック,長崎県,,長崎県長崎市みなと坂１丁目35-6,,32.7295522,129.8331287,way,758991357,
南部地区公園,陸上競技場・トラック,長崎県,,,,32.6999525,129.8611477,way,846327515,
口之津運動広場,陸上競技場・トラック,長崎県,,,,32.610932,130.1949763,way,1121006422,
多目的芝生広場,陸上競技場・トラック,長崎県,,,,32.6600092,130.3164858,way,1149621118,
多目的広場,陸上競技場・トラック,長崎県,,,,32.6186133,128.6146474,way,1415806628,
熊本県立大学 小峯グラウンド ジョギングロード,陸上競技場・トラック,熊本県,,,,32.7994251,130.7757528,way,138187451,
グラウンド（武夫原）,陸上競技場・トラック,熊本県,,,,32.8165581,130.7256378,way,222773896,
熊本県民総合運動公園陸上競技場,陸上競技場・トラック,熊本県,,,,32.8368543,130.800142,way,363934381,
走潟小学校グラウンド,陸上競技場・トラック,熊本県,,,,32.7055819,130.6470728,way,388864967,
益城町陸上競技場,陸上競技場・トラック,熊本県,,,,32.7869904,130.8243947,way,410302439,
荒尾市陸上競技場,陸上競技場・トラック,熊本県,,,,32.9810618,130.4646637,way,412030013,
グラウンド（武夫原）,陸上競技場・トラック,熊本県,,,,32.8175837,130.7257087,way,482833696,
グラウンド,陸上競技場・トラック,熊本県,,,,32.9808019,130.8175859,way,543626787,
グラウンド,陸上競技場・トラック,熊本県,,,,32.9917698,130.8159276,way,544502096,
グラウンド,陸上競技場・トラック,熊本県,,,,32.9912209,130.8184737,way,544503907,
陸上競技場,陸上競技場・トラック,熊本県,,,,32.2005305,130.3798453,way,563176478,
合志市中央運動公園,陸上競技場・トラック,熊本県,,,,32.8923227,130.7344067,way,1018739338,
荒尾市陸上競技場東広場,陸上競技場・トラック,熊本県,,,,32.9807341,130.4655171,way,1040723930,
運動場,陸上競技場・トラック,熊本県,,,,32.9355087,130.538237,way,1227711129,
大分市営陸上競技場,陸上競技場・トラック,大分県,,,,33.2460683,131.6231487,way,49093437,
ゲートボール場,陸上競技場・トラック,大分県,,,,33.251759,131.629863,way,185738460,
フェンシング場,陸上競技場・トラック,大分県,,,,33.2520036,131.6299398,way,185738462,
多目的グラウンド,陸上競技場・トラック,大分県,,,,33.1362158,131.7966786,way,738349950,
臼杵市立西中学校グラウンド,陸上競技場・トラック,大分県,,,,33.1200809,131.7849293,way,738349954,
レゾナックフィールド,陸上競技場・トラック,大分県,,,,33.2020175,131.6596808,way,738362553,
北運動場,陸上競技場・トラック,大分県,,,,32.9633294,131.9041557,way,925840971,
南運動場,陸上競技場・トラック,大分県,,,,32.9614193,131.904057,way,925840972,
濃霞グラウンド,陸上競技場・トラック,大分県,,,,32.974092,131.9073677,way,969271350,
佐伯中央病院陸上競技場,陸上競技場・トラック,大分県,,,,32.9313755,131.8709855,way,978675057,
サンマリンスタジアム宮崎,競技場,宮崎県,,,,31.8308087,131.4459048,way,88515419,
KIRISHIMA木の花ドーム,競技場,宮崎県,,,,31.8208032,131.4488462,way,88515422,
国富町運動公園,陸上競技場・トラック,宮崎県,,,,31.9906815,131.3217247,way,176660300,
陸上競技場,陸上競技場・トラック,宮崎県,,,,31.7271028,131.0790769,way,560375762,
日南市陸上競技場,陸上競技場・トラック,宮崎県,,,,31.6163528,131.3832081,way,704094460,
第2陸上競技場,陸上競技場・トラック,宮崎県,,,,31.8266411,131.4486518,way,709514068,
KIRISHIMAハイビスカス陸上競技場,陸上競技場・トラック,宮崎県,,,,31.8244108,131.44813,way,709553410,
陸上競技場,陸上競技場・トラック,宮崎県,,,,31.9450349,131.3781211,way,728058262,
Gパーク,陸上競技場・トラック,宮崎県,,,,32.6789038,131.20923,way,847355316,
総合グラウンド,陸上競技場・トラック,宮崎県,,,,32.4564107,131.1477799,way,1228830056,
串間市陸上競技場,陸上競技場・トラック,宮崎県,,,,31.466744,131.2183523,way,1318934646,
奄美市名瀬運動公園陸上競技場,陸上競技場・トラック,鹿児島県,,,,28.3945369,129.4743605,node,4548735903,
陸上競技場,陸上競技場・トラック,鹿児島県,,,,30.5289164,130.9686612,node,5268913015,
鹿児島県立鴨池陸上競技場,陸上競技場・トラック,鹿児島県,,,,31.5648954,130.5601671,way,187585719,
総合運動公園陸上競技場,陸上競技場・トラック,鹿児島県,,,,31.8536858,130.3023193,way,321241212,
太陽ヶ丘運動公園陸上競技場,陸上競技場・トラック,鹿児島県,,,,28.4432941,129.6984529,way,450981112,
鹿児島工業高等学校グラウンド,陸上競技場・トラック,鹿児島県,,,,31.6115773,130.5369092,way,603052434,
鹿児島女子高等学校グラウンド,陸上競技場・トラック,鹿児島県,,,,31.612163,130.5359594,way,955911719,
出水市総合運動公園陸上競技場,陸上競技場・トラック,鹿児島県,,,,32.0888621,130.3438739,way,1162007205,
具志頭運動公園 陸上競技場,陸上競技場・トラック,沖縄県,,,,26.1309713,127.7449798,node,4557688919,
奥武山陸上競技場,陸上競技場・トラック,沖縄県,,,,26.204541,127.6762535,way,53656610,
嘉手納町陸上競技場,陸上競技場・トラック,沖縄県,,,,26.3702672,127.7717115,way,147874452,
兵庫・沖縄 友愛グラウンド,陸上競技場・トラック,沖縄県,,,,26.2015324,127.6754373,way,150762666,
残波岬ボールパーク,陸上競技場・トラック,沖縄県,,,,26.4375258,127.7160119,way,161598509,
名護市営陸上競技場,陸上競技場・トラック,沖縄県,,,,26.5955671,127.9759825,way,164172642,
浦添市陸上競技場,陸上競技場・トラック,沖縄県,,,,26.2521579,127.7222125,way,183298381,
21世紀の森200mトラック,陸上競技場・トラック,沖縄県,,,,26.5925286,127.9704893,way,189164927,
国頭陸上競技場兼サッカー場,陸上競技場・トラック,沖縄県,,,,26.7251848,128.1622989,way,189164928,
沖縄市陸上競技場,陸上競技場・トラック,沖縄県,,,,26.3329682,127.7884842,way,189192556,http://kozaspo.jp/athleticsstadiummn.html
陸上競技場,陸上競技場・トラック,沖縄県,,,,26.3119231,127.7565901,way,189661714,
本部町陸上競技場,陸上競技場・トラック,沖縄県,,,,26.6749788,127.8950728,way,366040782,
21世紀の森公園ゲートボール場,陸上競技場・トラック,沖縄県,,,,26.5935508,127.9712135,way,374426103,
沖縄県総合運動公園陸上競技場,陸上競技場・トラック,沖縄県,沖縄市,沖縄市 5 3 1,,26.3086134,127.8211148,way,376390215,
記念運動場,陸上競技場・トラック,沖縄県,,,,26.2847459,127.8029768,way,380564617,
読谷村陸上競技場,陸上競技場・トラック,沖縄県,,,,26.3993247,127.7460192,way,397724548,
具志川ドーム,競技場,沖縄県,,,,26.3598383,127.8667863,way,421467294,
多種目競技場,陸上競技場・トラック,沖縄県,,,,26.3578399,127.8641718,way,421467296,
総合グラウンド,陸上競技場・トラック,沖縄県,,,,26.3554846,127.8663626,way,421467308,
総合体育館,競技場,沖縄県,,,,26.3565351,127.8652795,way,421467309,
糸満市西崎陸上競技場,陸上競技場・トラック,沖縄県,,,,26.1471072,127.6628041,way,541344326,
浦添市陸上競技場,陸上競技場・トラック,沖縄県,,,,26.2520903,127.7222307,way,541344372,
与那城総合公園・陸上競技場,陸上競技場・トラック,沖縄県,,,,26.3289175,127.9063486,way,550450582,
黄金森公園陸上競技場,陸上競技場・トラック,沖縄県,,,,26.1904621,127.7335375,way,554301989,
宮城屋外運動場,陸上競技場・トラック,沖縄県,,,,26.3255376,127.7514949,way,567448139,
沖縄アリーナ,競技場,沖縄県,,,,26.3328123,127.7835676,way,731931802,https://www.okinawa-arena.jp/
西原町民陸上競技場,陸上競技場・トラック,沖縄県,,,,26.2356673,127.7567183,way,857763653,
